"ProductCode","ProductName","ProductSaleGroup","ATC_code","PackageQuantityValue","PackageQuantityUnit","sYear","PackageAmountSoldValue","PackageAmountSoldUnit","API_Name","API_ConcentrationPerItemValue","API_ConcentrationPerItemUnit","API_AmountPerPackageValue","API_AmountPerPackageUnit","API_AmountSoldValue","API_AmountSoldUnit","API_toxicity","API_PNEC_gL","API_sold","flag","comment"
490431,"Therimin pulv 500mg skogsb?r","F","N02BE01",6,"items",2015,10972,"CountOfPackages","paracetamol",0.5,"g/item",3,"g",32916,"g/year","1",9.2e-6,"1",NA,NA
490431,"Therimin pulv 500mg skogsb?r","F","N02BE01",6,"items",2016,493,"CountOfPackages","paracetamol",0.5,"g/item",3,"g",1479,"g/year","1",9.2e-6,"1",NA,NA
410633,"Tramad/Paracet or tab 37,5/325","B","N02AJ13",20,"pills",2017,7880,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",51220,"g/year","1",9.2e-6,"1",NA,NA
378878,"Tramad/Paracet or tab 37,5/325","B","N02AJ13",60,"pills",2017,8149.33,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",158911.935,"g/year","1",9.2e-6,"1",NA,NA
410633,"Tramad/Paracet or tab 37,5/325","B","N02AJ13",20,"pills",2018,7897,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",51330.5,"g/year","1",9.2e-6,"1",NA,NA
378878,"Tramad/Paracet or tab 37,5/325","B","N02AJ13",60,"pills",2018,9708.4,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",189313.8,"g/year","1",9.2e-6,"1",NA,NA
410633,"Tramad/Paracet or tab 37,5/325","B","N02AJ13",20,"pills",2019,4651,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",30231.5,"g/year","1",9.2e-6,"1",NA,NA
378878,"Tramad/Paracet or tab 37,5/325","B","N02AJ13",60,"pills",2019,6147.83,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",119882.685,"g/year","1",9.2e-6,"1",NA,NA
187231,"Trampalgin tab 37,5/325mg","B","N02AJ13",20,"pills",2013,28,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",182,"g/year","1",9.2e-6,"1",NA,NA
588446,"Trampalgin tab 37,5/325mg","B","N02AJ13",60,"pills",2013,24,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",468,"g/year","1",9.2e-6,"1",NA,NA
187231,"Trampalgin tab 37,5/325mg","B","N02AJ13",20,"pills",2014,9072,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",58968,"g/year","1",9.2e-6,"1",NA,NA
588446,"Trampalgin tab 37,5/325mg","B","N02AJ13",60,"pills",2014,5900.63,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",115062.285,"g/year","1",9.2e-6,"1",NA,NA
187231,"Trampalgin tab 37,5/325mg","B","N02AJ13",20,"pills",2015,11898,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",77337,"g/year","1",9.2e-6,"1",NA,NA
588446,"Trampalgin tab 37,5/325mg","B","N02AJ13",60,"pills",2015,12304.49,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",239937.555,"g/year","1",9.2e-6,"1",NA,NA
187231,"Trampalgin tab 37,5/325mg","B","N02AJ13",20,"pills",2016,12294,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",79911,"g/year","1",9.2e-6,"1",NA,NA
588446,"Trampalgin tab 37,5/325mg","B","N02AJ13",60,"pills",2016,13465.53,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",262577.835,"g/year","1",9.2e-6,"1",NA,NA
187231,"Trampalgin tab 37,5/325mg","B","N02AJ13",20,"pills",2017,3787,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",24615.5,"g/year","1",9.2e-6,"1",NA,NA
588446,"Trampalgin tab 37,5/325mg","B","N02AJ13",60,"pills",2017,75.77,"CountOfPackages","paracetamol",0.325,"g/pill",19.5,"g",1477.515,"g/year","1",9.2e-6,"1",NA,NA
187231,"Trampalgin tab 37,5/325mg","B","N02AJ13",20,"pills",2018,1,"CountOfPackages","paracetamol",0.325,"g/pill",6.5,"g",6.5,"g/year","1",9.2e-6,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",1999,167574,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",25.1361,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2000,147345,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",22.10175,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2001,132597,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",19.88955,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2002,105609,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",15.84135,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2003,64989,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",9.74835,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2004,46142,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",6.9213,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2005,36562,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",5.4843,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2006,29099,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",4.36485,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2007,24512,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",3.6768,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2008,21218,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",3.1827,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2009,19170,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.8755,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2010,17316,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.5974,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2011,16299,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.44485,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2012,15481,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.32215,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2013,15361,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.30415,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2014,16035,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.40525,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2015,16425,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.46375,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2016,15939,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.39085,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2017,15693,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.35395,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2018,15633,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",2.34495,"g/year","1",2.9e-10,"1",NA,NA
511303,"Trisekvens tab","C","G03FB05",3,"items",2019,9279,"CountOfPackages","estradiol",5e-5,"g/item",1.5e-4,"g",1.39185,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2010,184,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",0.04416,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2011,66865,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",16.0476,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2012,251409,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",60.33816,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2013,258033,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",61.92792,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2014,279117,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",66.98808,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2015,293372,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",70.40928,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2016,312052,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",74.89248,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2017,325479,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",78.11496,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2018,338229,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",81.17496,"g/year","1",2.9e-10,"1",NA,NA
90940,"Vagifem vag tab 10mcg m/appl","C","G03CA03",24,"pills",2019,197245,"CountOfPackages","estradiol",1e-5,"g/pill",2.4e-4,"g",47.3388,"g/year","1",2.9e-10,"1",NA,NA
58346,"Voltaren 2care4 gel 23,2mg/g","C","M02AA15",0.15,"kg",2018,23752,"CountOfPackages","diclofenac",23.2,"g/kg",3.48,"g",82656.96,"g/year","1",3.2e-5,"1",NA,NA
58346,"Voltaren 2care4 gel 23,2mg/g","C","M02AA15",0.15,"kg",2019,19735,"CountOfPackages","diclofenac",23.2,"g/kg",3.48,"g",68677.8,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",1999,11706,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",8779.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",1999,3635,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",9087.5,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2000,13092,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",9819,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2000,4403,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",11007.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2001,6479,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",16197.5,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2001,12915,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",9686.25,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2002,13406,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",10054.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2002,5791,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",14477.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2003,5618,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",14045,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2003,13821,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",10365.75,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2004,13265,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",9948.75,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2004,5636,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",14090,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2005,10843,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",8132.25,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2005,4877,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",12192.5,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2006,9518,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",7138.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2006,5003,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",12507.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2007,6917,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",17292.5,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2007,14697,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",11022.75,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2008,7763,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",19407.5,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2008,12048,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",9036,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2009,5810,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",14525,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2009,9983,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",7487.25,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2010,9697,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",7272.75,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2010,5526,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",13815,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2011,5034,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",12585,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2011,9383,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",7037.25,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2012,9113,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",6834.75,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2012,5788,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",14470,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2013,3266,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",8165,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2013,4495,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",3371.25,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2014,2727,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",6817.5,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2014,3692,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",2769,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2015,4811.48,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",12028.7,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2015,8158,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",6118.5,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2016,5103.45,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",12758.625,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2016,8168,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",6126,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2017,8739,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",6554.25,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2017,5269.68,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",13174.2,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2018,4410.17,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",11025.425,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2018,7907,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",5930.25,"g/year","1",3.2e-5,"1",NA,NA
411868,"Voltaren enterotab 25mg","C","M01AB05",100,"pills",2019,2332.08,"CountOfPackages","diclofenac",0.025,"g/pill",2.5,"g",5830.2,"g/year","1",3.2e-5,"1",NA,NA
411850,"Voltaren enterotab 25mg","C","M01AB05",30,"pills",2019,4476,"CountOfPackages","diclofenac",0.025,"g/pill",0.75,"g",3357,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",1999,176809,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",176809,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",1999,23352,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",116760,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2000,201516,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",201516,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2000,23121,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",115605,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2001,220943,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",220943,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2001,42201,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",211005,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2002,208601,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",208601,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2002,38114,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",190570,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2003,37662,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",188310,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2003,205300,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",205300,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2004,184687,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",184687,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2004,31730,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",158650,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2005,60843,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",304215,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2005,206001,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",206001,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2006,76194,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",380970,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2006,241705,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",241705,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2007,116953,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",584765,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2007,426886,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",426886,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2008,398205,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",398205,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2008,138060,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",690300,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2009,374445,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",374445,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2009,110985,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",554925,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2010,381852,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",381852,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2010,112658,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",563290,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2011,388297,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",388297,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2011,115569,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",577845,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2012,321265,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",321265,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2012,118917,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",594585,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2013,78205.02,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",391025.1,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2013,206753,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",206753,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2014,63645.38,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",318226.9,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2014,186444,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",186444,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2015,293300,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",293300,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2015,116386.51,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",581932.55,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2016,116068.79,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",580343.95,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2016,338591,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",338591,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2017,348015,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",348015,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2017,123012.28,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",615061.4,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2018,114628.4,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",573142,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2018,324423,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",324423,"g/year","1",3.2e-5,"1",NA,NA
3939,"Voltaren enterotab 50mg","C","M01AB05",20,"pills",2019,177292,"CountOfPackages","diclofenac",0.05,"g/pill",1,"g",177292,"g/year","1",3.2e-5,"1",NA,NA
3988,"Voltaren enterotab 50mg","C","M01AB05",100,"pills",2019,61039.11,"CountOfPackages","diclofenac",0.05,"g/pill",5,"g",305195.55,"g/year","1",3.2e-5,"1",NA,NA
525030,"Voltaren inf kons/inj 25mg/ml","C","M01AB05",0.015,"L",1999,5508,"CountOfPackages","diclofenac",25,"g/L",0.375,"g",2065.5,"g/year","1",3.2e-5,"1",NA,NA
525030,"Voltaren inf kons/inj 25mg/ml","C","M01AB05",0.015,"L",2000,5810,"CountOfPackages","diclofenac",25,"g/L",0.375,"g",2178.75,"g/year","1",3.2e-5,"1",NA,NA
525030,"Voltaren inf kons/inj 25mg/ml","C","M01AB05",0.015,"L",2001,5887,"CountOfPackages","diclofenac",25,"g/L",0.375,"g",2207.625,"g/year","1",3.2e-5,"1",NA,NA
525030,"Voltaren inf kons/inj 25mg/ml","C","M01AB05",0.015,"L",2002,6966,"CountOfPackages","diclofenac",25,"g/L",0.375,"g",2612.25,"g/year","1",3.2e-5,"1",NA,NA
525030,"Voltaren inf kons/inj 25mg/ml","C","M01AB05",0.015,"L",2003,6919,"CountOfPackages","diclofenac",25,"g/L",0.375,"g",2594.625,"g/year","1",3.2e-5,"1",NA,NA
